ID;Work Order;Status;Order Date;Release Date;Due Date;Location;Lot/Serial;WO part;MES part;Description for WO part(EN);Description for WO part(VN);Drawing Rev;Rev;Prod line;Order Qty;Complete Qty;Reject Qty;Open Qty;WO Component;MES Component;Description for WO component(EN);Description for WO component(VN);Item Type;Lot/Serial Allocate;Required Qty;Location.1;Qty Issued;Item Number
260704G01;000010076013;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G01;MSA60G07SQY;MSA60G07SQY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;13119;13119;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;260704G01;13119;3001;2992;0020
260704G01;000010076013;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G01;MSA60G07SQY;MSA60G07SQY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;13119;13119;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;260704G02;0;3001;10127;0020
260704G02;000010076019;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32065;260704G02;RS25C60G16W;RS25C60G16W;RS que nong C60G16;RS que nong C60G16;;;IK;13255;11873;0;0;CRS25C60G16W;CRS25C60G16W;Ống q/nong sau cắt  60G16CM;Ống q/nong sau cắt 60G16CM;ZHAL;260704G02;13255;3001;11893;0010
260704G02;000010076019;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32065;260704G02;RS25C60G16W;RS25C60G16W;RS que nong C60G16;RS que nong C60G16;;;IK;13255;11873;0;0;RS27X100V;RS27X100V;DILATOR LOCK PIN A TVC;RS CHỐT QUE NONG LOẠI A TVC;ZROH;251212A;13255;3001;11901;0020
260704G02;000010076019;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32065;260704G02;RS25C60G16W;RS25C60G16W;RS que nong C60G16;RS que nong C60G16;;;IK;13255;11873;0;0;RS00X660EV1;RS00X660EV1;DILATOR HUB 6FR;CHUÔI QUE NONG 6FR;ZROH;260324NS;13255;3001;11910;0030
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS26Q5016;RS26Q5016;RS Sheath 0.20 50X16;RS Sheath 0.20 50X16;ZHAL;260704G01;6064;3001;6055;0010
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS00E251EV;RS00E251EV;SHEATH HOUSING 5FR;SHEATH HOUSING 5FR;ZROH;250508-5;6064;3001;6067;0020
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;260302-P2;0;3001;664;0030
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;260301-P4;0;3001;4215;0030
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;260301-P3;6064;3001;1200;0030
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250617M;6064;3001;1200;0040
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250618M;0;3001;2430;0040
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250619KA;0;3001;2494;0040
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS00E450EV;RS00E450EV;SHEATH SUPPORT 5FR;THÂN ĐỠ SHEATH 5FR;ZROH;250916;6064;3001;6054;0050
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;TS40X511RSVA;TS40X511RSVA;NON STERILE PART 3WAY COCK;VAN TAM THÔNG;ZROH;251025E;6064;3001;6149;0060
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;260610C01;6064;3001;3247;0070
260704G01;000010076026;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E05016;RS60E05016;RS*lắp ráp 5FR 16CM;RS*lắp ráp 5FR 16CM;;;IK;6064;6044;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;260611C01;0;3001;2901;0070
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS26Q6016;RS26Q6016;RS Sheath 0.20 60X16;RS Sheath 0.20 60X16;ZHAL;260704G01;8688;3001;8676;0010
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS00X261EV1;RS00X261EV1;SHEATH HOUSING 6FR;SHEATH HOUSING 6FR;ZROH;260202YW;0;3001;5083;0020
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS00X261EV1;RS00X261EV1;SHEATH HOUSING 6FR;SHEATH HOUSING 6FR;ZROH;260201YW;8688;3001;3605;0020
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;260302-P2;0;3001;757;0030
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;260301-P4;8688;3001;7930;0030
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250617M;8688;3001;1208;0040
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250618M;0;3001;4515;0040
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250619KA;0;3001;3052;0040
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS00E460EV1;RS00E460EV1;SHEATH SUPPORT 6FR;THÂN ĐỠ SHEATH 6FR;ZROH;260110YW;8688;3001;8661;0050
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;TS40X511RSVA;TS40X511RSVA;NON STERILE PART 3WAY COCK;VAN TAM THÔNG;ZROH;251025E;8688;3001;8785;0060
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;260610C01;8688;3001;4245;0070
260704G01;000010076027;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;8688;8643;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;260611C01;0;3001;4538;0070
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS26Q6016;RS26Q6016;RS Sheath 0.20 60X16;RS Sheath 0.20 60X16;ZHAL;260704G02;13040;3001;7772;0010
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS00X261EV1;RS00X261EV1;SHEATH HOUSING 6FR;SHEATH HOUSING 6FR;ZROH;260202YW;0;3001;4960;0020
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS00X261EV1;RS00X261EV1;SHEATH HOUSING 6FR;SHEATH HOUSING 6FR;ZROH;260201YW;13040;3001;2827;0020
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;260302-P2;0;3001;2449;0030
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;260301-P4;13040;3001;5419;0030
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250617M;13040;3001;603;0040
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250618M;0;3001;3011;0040
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;250619KA;0;3001;4261;0040
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS00E460EV1;RS00E460EV1;SHEATH SUPPORT 6FR;THÂN ĐỠ SHEATH 6FR;ZROH;260111YW;0;3001;600;0050
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS00E460EV1;RS00E460EV1;SHEATH SUPPORT 6FR;THÂN ĐỠ SHEATH 6FR;ZROH;260110YW;13040;3001;7167;0050
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;TS40X511RSVA;TS40X511RSVA;NON STERILE PART 3WAY COCK;VAN TAM THÔNG;ZROH;251025E;13040;3001;7983;0060
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;260610C01;13040;3001;3605;0070
260704G02;000010076028;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32070;260704G02;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13040;7755;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;260611C01;0;3001;4237;0070
260704G02;000010076029;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32075;260704G02;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;;;IK;13835;13829;0;0;RF42MS2545YV;RF42MS2545YV;MINI GUIDE WIRE S2545;DÂY DẪN MINI S2545;ZROH;Y2512073;0;3001;2084;0010
260704G02;000010076029;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32075;260704G02;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;;;IK;13835;13829;0;0;RF42MS2545YV;RF42MS2545YV;MINI GUIDE WIRE S2545;DÂY DẪN MINI S2545;ZROH;Y2512072;0;3001;9593;0010
260704G02;000010076029;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32075;260704G02;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;;;IK;13835;13829;0;0;RF42MS2545YV;RF42MS2545YV;MINI GUIDE WIRE S2545;DÂY DẪN MINI S2545;ZROH;Y2512071;13835;3001;2158;0010
260704G03;000010076030;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32075;260704G03;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;;;IK;13835;13828;0;0;RF42MS2545YV;RF42MS2545YV;MINI GUIDE WIRE S2545;DÂY DẪN MINI S2545;ZROH;Y2512073;13835;3001;7509;0010
260704G03;000010076030;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32075;260704G03;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;;;IK;13835;13828;0;0;RF42MS2545YV;RF42MS2545YV;MINI GUIDE WIRE S2545;DÂY DẪN MINI S2545;ZROH;Y2512078;0;3001;6326;0010
260704G03;000010076033;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32080;260704G03;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;;;IK;10000;9997;0;0;RG90X0420V;RG90X0420V;IK ống bọc ngoài 420mm;IK ống bọc ngoài 420mm;ZHAL;260606C01;10000;3001;10000;0010
260704G02;000010076037;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G02;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;ZHAL;260704G01;4319;3001;3486;0010
260704G02;000010076037;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G02;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;ZHAL;260704G02;0;3001;833;0010
260704G02;000010076037;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G02;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;260704G02;4319;3001;3702;0020
260704G02;000010076037;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G02;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;260704G03;0;3001;617;0020
260704G03;000010076038;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G03;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;ZHAL;260704G02;4319;3001;4319;0010
260704G03;000010076038;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G03;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;260704G03;4319;3001;4319;0020
260704G04;000010076039;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G04;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;ZHAL;260704G02;4319;3001;4319;0010
260704G04;000010076039;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32085;260704G04;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;4319;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;260704G03;4319;3001;4319;0020
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS34G6001V-3;RS34G6001V-3;PEEL LABEL 6Fr M27 GSS;Nhãn túi đóng gói 6Fr M27 GSS;ZROH;260416VJ;6120;3001;6157;0010
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS34G6005V-3;RS34G6005V-3;UNIT BOX LABEL 6Fr M27 GSS;Nhãn hộp đơn vị 6Fr M27 GSS;ZROH;260424VJ;1224;3001;1231;0020
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS34G20V-03;RS34G20V-03;SHIPPING BOX LABEL M27 GSS;Nhãn thùng xuất xưởng M27 GSS;ZROH;260424VJ;612;3001;622;0030
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS30XGTS1V-1;RS30XGTS1V-1;TYVEK PEELPACK M26 (TRAY S);Túi đóng gói Tyvek (có khay S);ZROH;260105=;6120;3001;6140;0040
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS36M805SV-2;RS36M805SV-2;UNIT BOX M27 TRAY S;Hộp đơn vị M27 khay S;ZROH;260407K;1224;3001;1224;0050
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS37E002V-2;RS37E002V-2;SHIPPING BOX TRAY S;Thùng xuất xưởng có khay S;ZROH;260601VK;306;3001;306;0060
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS33G011V-1;RS33G011V-1;IFU RS Slender M27 Multi TVC;HDSD RS Slender M27 Multi TVC;ZROH;20260217;1224;3001;1222;0070
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;MMRS6F10PQ;MMRS6F10PQ;Bộ dây dẫn mini;Bộ dây dẫn mini;ZHAL;260703G01;6120;3001;6120;0080
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS60E06010S;RS60E06010S;RS*M2 Slender lắp ráp 6FR 10CM;RS*M2 Slender lắp ráp 6FR 10CM;ZHAL;260702G01;6120;3001;303;0090
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS60E06010S;RS60E06010S;RS*M2 Slender lắp ráp 6FR 10CM;RS*M2 Slender lắp ráp 6FR 10CM;ZHAL;260703G01;0;3001;5818;0090
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS25C60D10W;RS25C60D10W;RS que nong C60D10;RS que nong C60D10;ZHAL;260703G01;0;3001;5153;0100
260704VA;000010076041;REL - Released;2026-07-04 00:00:00;2026-06-26 00:00:00;2026-07-11 00:00:00;32091;260704VA;RM/RS6F10PQ_S;RM*RS6F10PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;;;IK;6120;6120;0;0;RS25C60D10W;RS25C60D10W;RS que nong C60D10;RS que nong C60D10;ZHAL;260701G01;6120;3001;967;0100
